hrs,hra,hsera,hr,hera,ars,ara,asera,ar,aera,winner
4.71,5.34,4.477611940298507,0.7619047619047619,4.73,3.89,5.25,4.310344827586206,0.42857142857142855,4.53,1
4.63,5.16,4.891304347826087,1.0377358490566038,3.78,4.64,4.01,4.900181488203267,0.7868852459016393,5.47,0
4.63,5.16,3.7218045112781954,1.0377358490566038,3.59,4.64,4.01,5.223880597014925,0.7868852459016393,5.13,1
4.54,4.33,3.75,1.24,5.05,4.06,3.93,3.5019455252918283,1.0,3.9,0
5.31,4.01,6.16822429906542,2.2941176470588234,3.97,5.14,3.62,3.75,1.6585365853658536,3.84,1
5.01,4.74,5.110410094637223,1.391304347826087,3.22,3.71,4.08,4.623287671232877,0.6142857142857143,3.74,0
5.1,4.29,4.95,1.2244897959183674,4.73,4.51,4.19,6.31578947368421,0.9649122807017544,6.12,1
4.77,3.23,3.292682926829268,1.196078431372549,3.65,5.02,3.93,3.846153846153846,1.7317073170731707,2.55,1
4.39,4.85,4.1232227488151665,1.3265306122448979,1.53,4.75,4.03,4.939965694682676,1.1153846153846154,4.99,0
4.49,5.52,4.235294117647059,0.8793103448275862,6.1,3.71,4.65,2.6684636118598384,0.4473684210526316,4.5,1
3.89,4.13,5.675675675675675,0.7142857142857143,5.27,4.78,4.68,3.5492957746478875,1.2291666666666667,4.46,0
4.75,4.54,3.375,1.434782608695652,3.39,3.83,4.28,5.775401069518717,0.734375,4.41,1
4.42,5.12,3.023255813953488,1.2916666666666667,2.35,3.79,4.1,5.491071428571428,0.696969696969697,4.41,1
4.52,4.32,5.320945945945946,1.0555555555555556,3.89,4.5,4.57,4.854771784232365,1.0555555555555556,3.49,0
4.13,5.02,3.1378763866877972,1.3125,4.16,4.51,4.32,6.634615384615385,0.864406779661017,5.1,1
4.18,5.38,1.4516129032258065,1.018181818181818,3.05,4.07,4.15,3.33808844507846,0.5714285714285714,4.56,0
4.7,5.32,7.3502722323049,0.7777777777777778,4.64,3.86,5.21,4.622356495468278,0.4230769230769231,4.59,0
4.61,5.13,5.209840810419682,1.037037037037037,4.37,4.64,4.02,4.2293233082706765,0.7903225806451613,4.98,1
4.5,4.55,5.196304849884526,0.9482758620689655,4.94,3.79,4.28,4.813953488372093,0.7230769230769231,4.22,1
4.51,4.09,3.940092165898617,1.2156862745098038,4.46,4.42,3.92,2.871012482662968,1.3125,3.32,1
4.11,4.02,9.703504043126685,0.5857142857142857,5.57,5.13,5.4,4.123222748815166,1.619047619047619,4.89,0
5.09,4.65,2.9069767441860463,1.2448979591836735,2.34,4.5,4.18,3.6885245901639343,0.896551724137931,3.47,1
4.75,4.54,3.574007220216606,1.1346153846153846,3.2,4.49,4.84,4.5,1.0363636363636364,3.63,1
3.72,4.14,7.5,0.44155844155844154,5.12,5.02,5.52,4.183098591549296,1.3617021276595744,4.53,0
3.79,4.29,5.720338983050847,0.6865671641791045,5.86,4.47,5.12,4.864864864864865,1.0740740740740742,4.75,1
3.89,5.1,2.5110132158590313,0.703125,2.98,4.61,4.68,6.380090497737557,0.7777777777777778,5.87,1
4.05,3.23,2.0408163265306123,1.0178571428571428,2.59,4.99,4.31,2.4556616643929057,1.6904761904761905,2.9,0
4.71,4.31,4.629349470499244,0.765625,6.5,4.14,5.25,4.778761061946902,1.3333333333333333,3.95,0
4.51,4.57,4.854771784232365,0.9655172413793104,3.75,3.78,4.26,9.795918367346939,0.7121212121212122,15.88,1
4.5,4.08,2.581967213114754,1.2352941176470589,2.97,4.4,3.9,7.648725212464588,1.2857142857142858,4.75,0
4.07,3.98,6.350364963503649,0.5774647887323944,4.47,5.14,5.41,4.29172510518934,1.6428571428571428,3.59,0
5.14,4.7,2.8549848942598186,1.2653061224489797,3.66,4.46,4.14,3.4989200863930887,0.8813559322033898,2.6,0
4.72,4.52,6.177847113884556,1.1538461538461537,5.1,4.45,4.79,2.8662420382165603,1.0178571428571428,3.74,0
3.7,4.11,4.160583941605839,0.4358974358974359,3.39,5.0,5.5,3.7931034482758617,1.3829787234042554,3.9,0
3.77,4.27,4.7368421052631575,0.7014925373134329,4.67,4.44,5.08,2.763915547024952,1.0545454545454545,2.75,0
4.38,4.75,2.692307692307692,1.3,3.65,3.76,4.03,6.728971962616822,0.6285714285714286,4.99,0
3.91,5.11,7.066974595842956,0.71875,8.23,4.6,4.67,4.090909090909091,0.765625,5.12,0
4.76,3.91,3.384955752212389,1.4565217391304348,3.38,4.75,4.24,3.3962264150943393,1.2156862745098038,3.63,0
4.03,3.21,2.6778783958602843,1.0,2.97,4.97,4.3,3.42,1.7142857142857142,3.61,0
4.21,5.32,7.450331125827815,1.0,4.27,3.91,4.19,5.045207956600361,0.4358974358974359,5.83,1
4.69,4.3,4.476439790575916,0.7538461538461538,5.18,4.14,5.24,6.3357400722021655,1.3541666666666667,5.49,1
4.5,3.62,4.750356633380885,0.85,5.63,5.31,5.03,5.765124555160142,2.323529411764706,6.56,0
4.59,4.13,9.642857142857142,1.0555555555555556,6.86,4.78,3.99,3.272727272727273,1.25,3.38,1
4.59,4.13,3.15,1.0555555555555556,2.33,4.78,3.99,4.972375690607734,1.25,3.23,0
4.57,4.62,4.226519337016574,0.9827586206896551,3.84,3.79,4.27,3.9889196675900274,0.7014925373134329,3.25,1
4.48,4.06,3.8650306748466257,1.2115384615384615,3.31,4.41,3.91,2.4683544303797467,1.3061224489795917,3.8,1
4.06,3.97,4.061757719714964,0.5694444444444444,5.97,5.13,5.4,4.9837133550488595,1.6666666666666667,3.08,0
5.11,4.68,4.615384615384615,1.24,3.48,4.45,4.13,5.151515151515151,0.8983050847457628,4.6,1
4.7,4.5,3.3934426229508197,1.1320754716981132,4.7,4.5,4.84,3.731707317073171,1.0357142857142858,4.4,0
3.66,4.07,4.7368421052631575,0.43037974683544306,3.86,5.0,5.5,3.6657303370786516,1.4042553191489362,4.12,1
3.76,4.25,3.065693430656934,0.6911764705882353,3.92,4.43,5.06,4.265402843601896,1.0727272727272728,4.12,0
4.74,3.89,2.0542082738944365,1.425531914893617,3.48,4.75,4.24,1.7061611374407584,1.2352941176470589,2.55,1
4.2,5.31,4.701492537313434,1.0178571428571428,2.27,3.9,4.18,5.645756457564575,0.43037974683544306,5.05,0
4.75,4.36,3.964110929853181,0.7692307692307693,6.51,4.14,5.23,2.778730703259005,1.3265306122448979,3.46,1
4.58,4.14,6.545454545454546,1.0545454545454545,3.0,4.75,3.97,4.096916299559472,1.2448979591836735,3.04,0
5.11,4.68,3.227091633466135,1.26,2.63,4.42,4.12,3.994452149791956,0.8833333333333333,3.51,1
4.68,3.89,3.6708860759493676,1.1111111111111112,4.05,4.72,4.83,4.39453125,1.2115384615384615,2.68,0
4.95,4.42,2.540322580645161,1.7380952380952381,2.19,4.17,3.19,2.8205128205128203,1.3,3.51,0
4.42,4.78,4.418181818181818,1.2941176470588236,3.42,3.83,4.09,4.973684210526316,0.6338028169014085,3.34,0
5.15,5.24,3.7126600284495015,1.6904761904761905,4.05,4.8,3.96,4.144736842105264,0.7846153846153846,4.02,1
4.0,4.49,5.497737556561086,0.9827586206896551,4.6,4.5,4.28,4.630225080385852,1.0535714285714286,4.49,0
4.2,5.3,1.9354838709677422,1.0,3.22,3.91,4.18,6.172566371681415,0.4430379746835443,6.41,1
4.52,3.66,2.9347826086956523,0.8225806451612904,2.3,5.39,5.12,6.285289747399703,2.3823529411764706,3.84,1
4.57,4.13,5.829383886255925,1.0357142857142858,4.04,4.77,4.01,3.0737704918032787,1.2653061224489797,2.89,1
4.58,4.22,4.919614147909968,1.0,4.97,4.72,4.23,3.9366515837104066,1.446808510638298,4.64,1
4.76,4.13,4.701492537313433,1.24,4.47,4.42,4.14,3.7499999999999996,1.2692307692307692,3.54,1
3.91,3.7,5.166163141993957,0.4375,4.38,5.39,5.3,3.121387283236994,2.3142857142857145,3.38,0
4.05,4.11,2.962025316455696,0.5616438356164384,2.94,5.11,5.41,5.654450261780104,1.28,4.58,1
4.96,4.0,3.3285917496443806,1.375,4.07,4.58,4.11,5.77433628318584,1.0535714285714286,3.56,1
4.57,3.88,5.034965034965035,0.7692307692307693,4.98,4.49,5.1,3.6818181818181817,1.2307692307692308,2.68,1
4.69,3.9,2.776998597475455,1.0909090909090908,4.73,4.75,4.86,3.412921348314607,1.2307692307692308,3.73,1
3.76,4.68,6.265822784810126,0.6911764705882353,4.31,4.42,4.63,3.925233644859813,0.8688524590163934,6.14,1
4.96,4.43,2.3076923076923075,1.697674418604651,2.64,4.2,3.23,3.77027027027027,1.32,4.16,0
3.71,4.22,8.429003021148036,0.4430379746835443,6.41,4.45,5.45,5.346534653465347,1.0909090909090908,4.1,0
3.73,4.64,4.976958525345623,0.6811594202898551,4.66,3.92,5.08,2.5784447476125507,0.7230769230769231,3.89,0
5.17,5.26,4.161849710982659,1.7142857142857142,3.76,4.79,3.96,3.4615384615384617,0.7727272727272727,4.53,0
4.01,4.49,2.5942350332594235,0.9661016949152542,3.88,4.54,4.33,4.444444444444445,1.0714285714285714,3.65,1
4.55,4.18,5.382059800664452,0.8387096774193549,4.65,4.21,5.11,3.169984686064318,1.0175438596491229,2.27,0
4.57,4.22,3.689604685212299,1.0172413793103448,3.34,4.71,4.22,2.8761651131824237,1.4166666666666667,2.87,0
4.81,4.18,3.875,1.26,4.48,4.39,4.12,3.2805071315372425,1.2452830188679245,2.1,0
3.98,3.77,5.0,0.43209876543209874,7.15,5.5,5.41,3.230769230769231,2.342857142857143,3.93,0
3.98,3.77,6.445012787723785,0.43209876543209874,5.66,5.5,5.41,3.8181818181818183,2.342857142857143,2.64,0
4.03,4.09,5.07959479015919,0.5753424657534246,4.5,5.06,5.37,2.1321695760598502,1.2549019607843137,2.25,0
4.94,3.99,5.074183976261128,1.3958333333333333,3.44,4.56,4.1,3.77027027027027,1.0350877192982457,4.21,0
4.56,3.87,4.26605504587156,0.7846153846153846,5.37,4.45,5.05,5.313653136531365,1.2075471698113207,4.92,1
4.69,3.91,3.169984686064318,1.1090909090909091,3.04,4.74,4.85,3.698630136986301,1.2075471698113207,3.63,1
3.77,4.69,5.604982206405694,0.7058823529411765,4.37,4.41,4.62,4.232365145228216,0.8548387096774194,3.6,0
4.93,4.41,2.983425414364641,1.6590909090909092,2.81,4.21,3.25,5.472972972972973,1.34,3.81,0
3.68,4.18,3.582089552238806,0.4375,4.7,4.47,5.46,3.9473684210526314,1.1090909090909091,3.27,0
3.72,4.62,3.1625183016105414,0.6714285714285714,4.35,3.94,5.09,6.809210526315789,0.7384615384615385,5.13,1
5.18,5.27,5.0,1.6744186046511629,4.58,4.85,4.03,5.576592082616179,0.7878787878787878,6.29,1
3.85,4.06,9.878048780487806,0.6619718309859155,9.28,4.33,4.74,2.4258760107816713,1.2549019607843137,2.37,0
4.09,4.56,5.542521994134897,0.9830508474576272,4.28,4.59,4.38,3.25531914893617,1.0526315789473684,3.88,0
4.51,4.15,6.832460732984293,0.8253968253968254,5.08,4.23,5.13,4.426229508196721,1.0350877192982457,2.56,0
4.78,4.16,5.217391304347825,1.2352941176470589,3.15,4.38,4.11,3.2667876588021776,1.2641509433962264,3.81,1
3.95,3.74,3.857142857142857,0.42168674698795183,5.55,5.5,5.42,1.139240506329114,2.4,2.04,0
4.0,4.06,7.157057654075546,0.5675675675675675,5.58,5.04,5.34,2.183288409703504,1.2745098039215685,3.69,0
4.93,3.99,5.230998509687034,1.3673469387755102,4.38,4.6,4.14,3.1153846153846154,1.0526315789473684,2.28,1
4.57,3.89,3.4806629834254146,0.8,4.91,4.44,5.03,5.645756457564575,1.1851851851851851,4.35,0
4.68,3.9,7.449324324324324,1.1272727272727272,5.67,4.72,4.83,3.7285714285714286,1.1851851851851851,3.62,1
4.91,4.39,2.801992528019925,1.6222222222222222,3.53,4.19,3.25,5.294117647058823,1.36,10.24,0
3.67,4.17,6.044776119402985,0.43209876543209874,4.98,4.5,5.48,6.733167082294264,1.1272727272727272,4.45,0
3.72,4.61,4.090909090909091,0.6857142857142857,5.48,3.93,5.07,2.585499316005472,0.7272727272727273,3.17,0
5.18,5.27,6.470588235294118,1.697674418604651,3.49,4.83,4.02,5.162523900573614,0.7761194029850746,6.15,1
3.82,4.03,3.5240963855421685,0.6527777777777778,3.7,4.34,4.74,2.861271676300578,1.2745098039215685,3.11,1
4.05,4.53,1.3665943600867678,0.9666666666666667,2.34,4.58,4.37,3.257918552036199,1.0701754385964912,3.41,1
4.48,4.12,4.057377049180328,0.8125,5.2,4.22,5.11,7.397260273972603,1.0526315789473684,4.14,1
4.55,4.09,5.981012658227848,0.7878787878787878,6.19,5.08,5.07,4.896810506566604,1.2941176470588236,3.38,0
3.76,5.38,6.818181818181818,0.7101449275362319,4.76,4.03,4.59,4.565217391304348,0.56,4.3,1
4.71,4.36,1.7285531370038414,1.1636363636363636,2.58,4.05,3.9,2.3653088042049935,0.9833333333333333,2.69,0
5.2,4.6,5.1115618661257605,1.7209302325581395,3.11,3.93,4.0,2.6439482961222094,0.7424242424242424,1.77,0
4.75,4.38,4.084919472913617,1.4583333333333333,3.5,4.19,4.2,3.3629893238434163,1.38,3.79,1
3.87,4.28,7.714285714285714,0.6666666666666666,5.13,4.55,4.73,3.991130820399113,0.9833333333333333,3.96,0
4.53,3.99,3.073170731707317,1.1454545454545455,2.74,4.58,4.15,6.51063829787234,1.0344827586206897,5.5,1
4.81,3.87,5.435393258426966,0.7647058823529411,5.18,4.48,5.28,1.9684082624544348,1.2037037037037037,2.89,1
4.85,5.1,2.7551020408163267,1.2941176470588236,2.83,3.67,4.09,2.6052631578947367,0.6575342465753424,3.98,1
3.92,4.6,5.9290540540540535,0.4166666666666667,4.83,3.97,5.4,4.9335548172757475,0.7575757575757576,8.75,1
4.92,4.19,2.8278688524590163,1.3877551020408163,4.28,4.4,4.13,4.235294117647059,1.2407407407407407,3.91,0
4.54,4.08,4.665226781857451,0.7761194029850746,4.94,5.12,5.11,2.8205128205128203,1.3137254901960784,2.74,0
3.81,5.41,3.432203389830508,0.7246376811594203,3.63,4.03,4.6,5.338983050847458,0.5526315789473685,6.23,0
4.89,4.81,2.9376854599406528,1.5869565217391304,2.5,4.67,3.25,3.1858407079646014,1.1454545454545455,4.69,0
3.65,5.06,3.4615384615384617,0.43902439024390244,3.13,4.43,5.47,2.7857142857142856,0.8153846153846154,2.81,0
4.68,4.34,3.065395095367847,1.1428571428571428,3.58,4.06,3.91,5.5102040816326525,1.0,4.64,0
4.38,4.52,4.476439790575916,0.8571428571428571,4.5,4.57,4.67,3.047808764940239,1.0517241379310345,3.63,1
5.19,4.1,5.614973262032086,1.6818181818181819,4.07,4.19,4.03,4.462809917355372,1.0344827586206897,3.91,1
4.77,4.4,3.7560192616372388,1.4791666666666667,3.4,4.21,4.22,3.5343618513323984,1.3529411764705883,3.63,1
4.32,3.72,4.817518248175182,1.25,4.51,5.49,4.08,5.664335664335664,2.4285714285714284,4.17,0
3.86,4.27,13.5,0.6575342465753424,13.5,4.57,4.74,3.8814016172506736,1.0,3.59,0
4.55,4.02,4.687499999999999,1.1636363636363636,3.89,4.6,4.17,3.896103896103896,1.0169491525423728,3.89,1
4.81,3.88,4.025974025974026,0.7794117647058824,6.11,4.47,5.26,3.1990521327014214,1.1818181818181819,3.15,0
4.9,5.14,4.367088607594936,1.3137254901960784,4.27,3.69,4.1,5.507246376811594,0.6486486486486487,4.74,1
3.94,4.62,5.833333333333333,0.42857142857142855,4.7,3.96,5.38,2.2413793103448274,0.746268656716418,3.82,0
4.88,4.16,3.205128205128205,1.36,4.02,4.43,4.15,3.0849478390462,1.2592592592592593,3.4,1
4.51,4.05,3.25,0.7647058823529411,6.75,5.14,5.13,5.524296675191816,1.3333333333333333,4.24,0
3.8,5.39,4.955357142857142,0.7142857142857143,3.98,4.05,4.61,3.375,0.5657894736842105,2.61,0
4.86,4.78,3.0737704918032787,1.553191489361702,2.75,4.67,3.27,3.047808764940239,1.1636363636363636,3.94,1
3.66,5.06,5.4,0.43373493975903615,2.75,4.45,5.47,3.9852398523985237,0.8307692307692308,4.84,0
4.65,4.31,3.3834586466165413,1.1228070175438596,2.12,4.04,3.89,4.248251748251748,1.0166666666666666,3.97,1
4.39,4.53,4.052132701421801,0.873015873015873,3.66,4.55,4.64,3.7850467289719623,1.0338983050847457,4.36,1
5.18,4.1,4.224489795918367,1.7045454545454546,4.5,4.17,4.01,5.0,1.0169491525423728,4.97,0
4.76,4.39,2.5233644859813085,1.5,4.53,4.19,4.2,3.846153846153846,1.3269230769230769,4.11,0
4.3,3.69,2.5653206650831355,1.2264150943396226,3.98,5.46,4.06,2.8205128205128203,2.4571428571428573,3.74,1
3.85,4.26,5.75,0.6486486486486487,3.36,4.59,4.75,4.78125,1.0166666666666666,4.95,0
4.57,4.03,3.576158940397351,1.1818181818181819,3.45,4.59,4.17,4.486803519061583,1.0,3.54,1
4.9,4.84,3.1601123595505616,1.3333333333333333,4.33,4.64,4.08,2.2468793342579754,1.1428571428571428,4.81,0
4.4,4.62,5.107361963190184,0.8888888888888888,6.53,3.81,4.64,5.925266903914591,0.704225352112676,4.42,1
5.15,4.08,4.084919472913617,1.6666666666666667,4.08,4.18,4.03,3.4848484848484844,1.0338983050847457,2.18,0
4.32,4.62,7.2,1.2452830188679245,7.2,4.06,4.06,5.149253731343284,0.7611940298507462,5.03,0
4.32,4.62,4.057971014492754,1.2452830188679245,3.57,4.06,4.06,5.043103448275861,0.7611940298507462,4.35,1
4.55,4.15,4.765506807866869,1.0166666666666666,4.42,4.91,4.54,6.561014263074485,1.38,3.89,0
3.84,3.88,0.0,0.64,0.0,4.48,4.74,3.1094049904030707,1.2,2.67,0
4.56,4.03,4.8517520215633425,1.2,4.66,4.57,4.15,4.793814432989691,0.9836065573770492,4.12,0
4.8,4.24,5.792079207920792,0.7681159420289855,5.66,4.57,5.27,24.545454545454543,1.0333333333333334,2.95,1
4.88,4.83,4.809160305343511,1.3076923076923077,3.4,4.64,4.09,3.247422680412371,1.1607142857142858,3.02,0
5.45,4.05,3.5,2.388888888888889,3.95,4.17,3.72,4.5,1.0508474576271187,2.42,1
4.07,5.45,5.417236662106704,0.5789473684210527,4.41,3.69,5.38,6.4146868250539955,0.44047619047619047,4.82,1
4.5,4.31,5.856832971800434,0.7536231884057971,4.46,4.03,5.12,7.788461538461538,1.0,1.42,1
5.13,5.47,2.2769640479360853,1.3529411764705883,3.5,3.95,4.04,8.385093167701863,0.4235294117647059,6.25,1
4.49,4.7,3.6388140161725064,0.9047619047619048,3.49,3.84,4.67,4.072398190045249,0.6944444444444444,4.2,1
5.12,5.07,4.891304347826087,1.6304347826086956,4.46,4.44,4.02,4.285714285714286,0.8333333333333334,5.03,1
4.72,3.25,3.3238636363636362,1.469387755102041,2.48,4.92,4.18,4.0837696335078535,1.574468085106383,2.88,1
4.36,4.65,2.04,1.2407407407407407,2.28,4.24,4.24,2.9529243937232525,0.7647058823529411,3.22,1
4.51,4.12,3.260869565217391,1.0,3.66,4.88,4.51,4.279141104294478,1.4,4.22,0
3.81,3.86,4.37246963562753,0.631578947368421,3.45,4.48,4.74,4.350453172205438,1.2181818181818183,4.83,0
4.17,3.89,4.238227146814404,1.3461538461538463,3.8,4.65,4.35,3.4526854219948846,1.1403508771929824,3.32,0
4.56,4.19,3.275862068965517,1.1785714285714286,3.22,4.42,4.16,6.506024096385541,1.2363636363636363,4.47,1
4.83,4.27,7.737556561085972,0.782608695652174,6.07,4.59,5.28,4.712041884816753,1.0163934426229508,5.31,1
4.57,5.14,2.4939759036144578,1.0,2.19,3.67,4.03,4.199066874027994,0.64,4.42,1
4.88,4.83,4.826086956521739,1.2830188679245282,2.86,4.7,4.15,4.2408376963350785,1.1785714285714286,4.56,0
5.46,4.07,3.240997229916897,2.4166666666666665,3.75,4.16,3.72,7.340425531914894,1.0333333333333334,3.97,1
4.11,5.48,7.262658227848101,0.5921052631578947,6.06,3.69,5.36,5.613305613305613,0.43529411764705883,3.4,0
4.48,4.29,5.338983050847458,0.7681159420289855,5.19,4.01,5.09,2.503160556257902,0.9838709677419355,2.71,1
5.11,5.44,4.7368421052631575,1.3725490196078431,4.75,3.93,4.02,3.281907433380084,0.4186046511627907,5.31,0
4.5,4.71,6.585365853658537,0.9206349206349206,6.23,3.85,4.66,6.75,0.684931506849315,6.39,0
5.13,5.08,5.582450832072618,1.6521739130434783,3.27,4.44,4.02,5.4,0.8208955223880597,5.4,1
4.71,3.25,5.0199203187251,1.489795918367347,3.39,4.9,4.17,2.353673723536737,1.5416666666666667,3.43,1
4.35,4.64,2.4137931034482754,1.2592592592592593,3.33,4.22,4.22,1.9793014230271666,0.7536231884057971,1.81,0
4.47,4.08,2.584459459459459,0.9838709677419355,3.49,4.84,4.48,5.862068965517241,1.42,5.06,1
3.82,3.86,6.16822429906542,0.6233766233766234,4.98,4.52,4.78,3.0695770804911318,1.2363636363636363,4.2,1
4.15,3.86,5.433070866141732,1.320754716981132,6.75,4.7,4.41,2.077922077922078,1.1578947368421053,3.57,1
4.56,4.19,3.8870431893687707,1.1964285714285714,2.85,4.4,4.14,3.5545023696682465,1.2142857142857142,2.23,1
4.84,4.28,5.3491827637444285,0.7971014492753623,6.71,4.58,5.27,4.968454258675078,1.0,3.88,0
4.6,5.16,7.578947368421052,1.0163934426229508,5.84,3.66,4.02,4.567164179104478,0.631578947368421,5.32,0
4.87,4.81,2.589041095890411,1.2592592592592593,3.07,4.7,4.16,4.276859504132231,1.1964285714285714,4.51,0
4.08,5.44,5.156889495225101,0.5844155844155844,4.4,3.68,5.34,4.064516129032258,0.4470588235294118,3.61,1
4.5,4.31,3.230769230769231,0.782608695652174,5.04,3.98,5.06,5.497737556561086,0.9682539682539683,4.4,1
5.08,5.41,3.450920245398773,1.3461538461538463,3.38,3.93,4.02,6.258278145695364,0.43023255813953487,5.4,1
4.5,4.71,3.4177215189873418,0.90625,4.44,3.87,4.68,7.864077669902912,0.6986301369863014,4.33,1
5.18,5.13,4.090909090909091,1.673913043478261,3.86,4.46,4.04,3.130434782608696,0.8088235294117647,3.29,1
4.73,3.28,3.6762481089258703,1.510204081632653,3.44,4.87,4.15,3.557833089311859,1.510204081632653,2.52,0
4.33,4.61,4.242424242424242,1.2363636363636363,4.37,4.21,4.21,6.230769230769231,0.7681159420289855,8.1,0
4.46,4.07,3.4661354581673303,1.0,3.66,4.81,4.45,4.25569176882662,1.392156862745098,4.46,1
3.84,3.89,11.0,0.6363636363636364,11.0,4.53,4.79,2.2440944881889764,1.2142857142857142,3.0,0
4.15,3.87,5.1923076923076925,1.3396226415094339,2.88,4.69,4.4,2.284263959390863,1.1379310344827587,2.47,0
4.58,4.22,4.390243902439025,1.2142857142857142,3.74,4.38,4.12,5.166163141993957,1.1929824561403508,3.72,0
4.86,4.3,5.389221556886227,0.7857142857142857,6.39,4.63,5.31,3.0,1.0161290322580645,3.5,1
4.6,5.16,3.2097004279600574,1.0,4.12,3.69,4.04,5.166666666666667,0.6447368421052632,4.74,0
5.42,3.98,3.786816269284712,2.3783783783783785,4.04,5.11,3.69,3.1751824817518246,1.3653846153846154,2.68,0
4.75,4.1,2.3376623376623376,1.1551724137931034,3.51,4.55,3.85,2.559241706161137,1.1929824561403508,2.89,0
4.37,5.05,3.829787234042553,1.2105263157894737,3.97,4.55,4.19,6.571428571428571,0.7971014492753623,6.33,1
4.24,4.37,3.0321592649310873,0.782608695652174,3.75,3.98,4.59,3.3410672853828305,0.953125,3.83,0
4.73,5.29,4.622792937399678,1.48,3.38,4.85,4.19,5.087483176312247,0.8,5.19,1
4.13,3.29,8.137432188065098,1.3148148148148149,5.62,4.9,4.46,2.4657534246575343,1.530612244897959,2.71,1
4.13,5.45,4.864864864864865,1.0327868852459017,4.1,3.7,4.05,7.605633802816902,0.4418604651162791,4.44,1
4.44,5.44,5.200642054574639,0.7971014492753623,4.87,3.9,5.17,3.9630681818181817,0.42528735632183906,4.71,1
4.53,4.3,3.5416666666666665,1.2321428571428572,3.18,4.61,3.88,4.475138121546961,1.0,4.35,1
5.4,3.98,3.4063745019920315,2.3157894736842106,3.62,5.1,3.7,5.564516129032258,1.3846153846153846,4.37,0
4.69,4.78,4.348462664714494,1.2142857142857142,4.39,3.83,4.79,6.85546875,0.6282051282051282,3.33,0
3.87,4.06,4.750356633380885,0.6891891891891891,4.36,4.78,4.71,4.693877551020408,1.3653846153846154,4.11,1
4.74,4.1,1.7934782608695652,1.1355932203389831,1.77,4.56,3.86,0.0,1.2105263157894737,2.04,0
3.75,4.02,5.048780487804878,0.6578947368421053,4.79,5.22,5.13,3.559322033898305,1.6956521739130435,4.03,0
4.37,5.05,5.590062111801242,1.2280701754385965,3.73,4.53,4.17,5.615514333895447,0.7857142857142857,5.31,0
4.22,4.34,5.806451612903225,0.7714285714285715,4.6,3.97,4.57,6.90340909090909,0.96875,5.52,1
4.76,5.31,4.141104294478527,1.5,3.9,4.81,4.15,6.526717557251908,0.7887323943661971,6.41,1
4.4,4.12,3.035413153456998,1.0,4.26,4.81,4.4,5.535714285714285,1.2545454545454546,4.22,0
4.1,5.42,1.8749999999999998,1.0491803278688525,2.1,3.67,4.02,4.5,0.4367816091954023,4.95,1
4.44,5.43,5.679611650485437,0.8115942028985508,5.13,3.89,5.15,5.709969788519637,0.42045454545454547,4.99,1
4.58,4.24,4.29172510518934,0.9841269841269841,4.13,4.31,4.1,3.913043478260869,1.2142857142857142,4.13,1
4.53,4.31,3.272727272727273,1.25,2.47,4.61,3.88,5.1390922401171295,0.984375,6.29,1
5.39,3.98,3.8709677419354835,2.2564102564102564,4.0,5.11,3.72,3.6842105263157894,1.4038461538461537,3.33,1
4.12,4.68,2.7675276752767526,0.6025641025641025,2.69,4.51,5.34,3.5227272727272725,0.9230769230769231,3.51,1
4.68,4.77,2.9960053262316912,1.1929824561403508,4.76,3.84,4.78,7.258064516129032,0.6410256410256411,6.75,1
3.86,4.04,5.925266903914591,0.7027027027027027,4.72,4.75,4.68,7.565674255691769,1.3396226415094339,3.72,0
4.72,4.08,2.693266832917706,1.1166666666666667,3.19,4.56,3.87,2.3017902813299234,1.2280701754385965,3.05,0
3.73,4.0,2.911051212938005,0.6493506493506493,4.28,5.19,5.1,3.0849478390462,1.7173913043478262,4.68,1
4.39,5.06,6.198979591836734,1.206896551724138,4.48,4.56,4.21,3.387096774193548,0.8,7.94,1
4.23,4.35,3.9705882352941173,0.7857142857142857,3.4,3.96,4.56,5.9638554216867465,0.9538461538461539,1.69,1
4.77,5.32,3.7179487179487176,1.52,2.58,4.77,4.12,4.2073170731707314,0.7777777777777778,4.61,0
4.38,4.1,2.296983758700696,0.984375,3.53,4.82,4.41,3.24,1.2727272727272727,4.24,0
4.13,3.31,4.47084233261339,1.309090909090909,3.91,4.88,4.45,3.1601123595505616,1.52,2.78,0
4.1,5.4,6.3,1.0655737704918034,2.68,3.65,3.99,4.5873786407766985,0.4318181818181818,4.76,1
4.62,4.29,3.480662983425414,1.0,3.9,4.3,4.1,4.5796460176991145,1.1929824561403508,3.7,1
5.42,4.02,2.068965517241379,2.282051282051282,3.69,5.1,3.72,4.5873786407766985,1.3773584905660377,4.62,1
4.78,5.06,3.205128205128205,1.3584905660377358,4.0,4.53,4.02,3.7662337662337655,0.7887323943661971,4.12,1
4.69,4.78,3.079315707620528,1.2105263157894737,2.96,3.82,4.76,3.7649402390438245,0.6329113924050633,3.79,1
3.84,5.33,4.171348314606742,0.6933333333333334,4.27,4.14,4.71,4.174624829467939,0.6153846153846154,4.39,1
3.77,4.07,4.5,0.6623376623376623,5.08,4.8,5.09,4.096916299559472,1.290909090909091,3.73,0
4.5,4.12,7.714285714285714,0.9090909090909091,7.71,4.75,4.7,3.1846153846153844,1.4901960784313726,3.12,1
