hrs,hra,hsera,hr,hera,ars,ara,asera,ar,aera,winner
4.95,5.29,10.607142857142858,1.024390243902439,1.98,5.12,4.38,5.625,1.65625,4.04,0
4.13,4.19,4.083484573502722,1.0,4.32,4.22,4.6,5.487804878048781,0.9285714285714286,5.79,0
4.12,5.1,4.612352168199737,0.7291666666666666,5.33,4.89,4.9,4.960629921259843,1.075,4.93,0
3.96,3.72,2.6865671641791042,0.7446808510638298,2.14,5.1,3.65,2.4545454545454546,1.7096774193548387,2.35,1
4.65,5.43,7.188498402555911,0.7083333333333334,5.84,4.99,3.86,5.711835334476844,1.4411764705882353,3.75,1
3.69,3.63,4.945054945054945,1.162162162162162,4.82,4.41,3.86,2.1666666666666665,1.5,1.87,1
3.43,4.83,6.728971962616822,0.5660377358490566,5.65,4.7,4.51,3.33984375,0.9761904761904762,4.16,1
4.94,3.66,2.758620689655172,1.7666666666666666,1.68,3.93,4.41,4.636363636363637,0.9318181818181818,3.79,0
4.83,4.05,4.310344827586206,1.3333333333333333,3.7,4.28,4.48,10.61320754716981,1.0769230769230769,8.38,1
4.11,4.73,5.181818181818182,0.6470588235294118,3.46,4.08,4.89,5.564516129032258,0.8260869565217391,3.21,0
4.94,5.29,5.2354570637119116,1.0,3.6,5.12,4.37,2.8166915052160957,1.6875,3.41,1
4.16,5.63,5.584415584415583,0.36507936507936506,4.67,4.31,4.94,5.147058823529411,0.7708333333333334,3.89,1
4.12,4.29,4.631217838765008,0.9767441860465116,5.57,4.33,4.59,4.821428571428571,0.9523809523809523,4.44,0
5.58,3.96,2.072936660268714,1.5757575757575757,2.18,4.45,4.12,2.701227830832196,1.3243243243243243,3.04,1
4.1,5.11,6.230769230769231,0.7142857142857143,4.99,4.9,4.87,2.418426103646833,1.1,5.08,1
3.98,3.72,3.375,0.7659574468085106,2.97,5.08,3.67,3.193548387096774,1.65625,2.81,1
4.69,5.42,3.417721518987342,0.7291666666666666,3.52,4.99,3.9,4.700460829493088,1.4,2.37,0
3.52,4.79,4.591836734693877,0.5849056603773585,5.16,4.65,4.58,3.5416666666666665,0.9534883720930233,3.35,1
4.62,3.66,4.0,1.3513513513513513,2.63,4.06,4.19,3.585657370517928,0.9761904761904762,3.9,1
4.14,4.64,7.762803234501347,1.125,5.88,4.11,4.24,4.5,1.024390243902439,5.43,0
4.92,3.68,4.165497896213183,1.7096774193548387,4.0,3.94,4.4,2.9961587708066584,0.9545454545454546,3.49,0
4.09,4.75,5.510204081632653,0.6346153846153846,4.38,4.12,4.87,9.210526315789473,0.8478260869565217,6.22,1
4.94,5.26,6.143911439114391,1.0238095238095237,5.4,5.09,4.38,6.8433179723502295,1.6363636363636365,5.42,1
4.15,5.47,7.083333333333333,0.49122807017543857,7.34,5.16,4.3,4.291725105189341,1.075,3.65,0
4.19,4.42,4.751552795031055,0.9545454545454546,4.85,4.46,4.65,2.554054054054054,0.9761904761904762,2.05,1
5.62,3.99,2.6946107784431135,1.606060606060606,3.14,4.47,4.17,3.196022727272727,1.2894736842105263,3.13,1
4.13,5.12,4.5,0.7346938775510204,4.74,4.92,4.89,2.586989409984872,1.0731707317073171,3.27,0
4.64,5.4,4.123222748815166,0.7142857142857143,3.7,4.98,3.87,2.8867924528301887,1.4285714285714286,2.02,0
3.69,3.6,3.3582089552238807,1.1891891891891893,0.95,4.38,3.86,3.058252427184466,1.457142857142857,2.41,1
3.69,3.6,11.25,1.1891891891891893,11.25,4.38,3.86,5.625,1.457142857142857,4.69,0
3.51,4.74,7.933884297520661,0.6037735849056604,6.26,4.61,4.55,4.175257731958762,0.9318181818181818,4.42,0
4.65,3.66,5.220994475138121,1.3783783783783783,4.56,4.06,4.23,4.694485842026826,0.9534883720930233,5.56,0
4.1,4.72,2.4861878453038675,1.0975609756097562,3.18,4.2,4.2,5.654450261780104,1.048780487804878,4.5,0
4.92,3.71,5.865580448065173,1.65625,3.89,3.97,4.4,4.8942598187311175,0.9772727272727273,5.14,1
4.88,4.09,3.4838709677419355,1.3611111111111112,5.26,4.33,4.54,7.702702702702703,1.05,6.18,1
4.88,4.09,6.624365482233503,1.3611111111111112,1.87,4.33,4.54,9.297520661157025,1.05,8.22,1
4.16,4.76,3.0769230769230766,0.6538461538461539,1.98,4.13,4.93,3.7696335078534027,0.8297872340425532,3.55,0
4.18,5.58,7.557251908396947,0.3968253968253968,5.25,4.29,4.94,5.087719298245615,0.74,5.52,0
4.23,4.4,4.358974358974359,0.9772727272727273,4.48,4.44,4.69,3.974763406940063,0.9534883720930233,4.13,0
4.24,4.57,2.8346456692913384,1.0,4.14,4.1,5.12,3.438538205980066,0.72,2.6,1
5.6,3.98,2.955223880597015,1.6363636363636365,2.97,4.45,4.17,3.942598187311178,1.2564102564102564,4.63,0
4.01,3.72,4.390243902439024,0.8085106382978723,2.96,5.05,3.71,6.2148337595907925,1.5588235294117647,3.81,0
4.38,3.82,5.393835616438356,1.4444444444444444,3.94,4.92,4.86,4.078125,1.0975609756097562,3.63,1
4.6,5.41,7.08041958041958,0.7,6.09,4.14,4.91,3.390410958904109,0.851063829787234,4.35,1
4.65,3.79,3.367983367983368,1.3421052631578947,2.65,4.19,4.24,1.721311475409836,0.9767441860465116,2.1,1
4.1,4.72,3.085714285714286,1.0714285714285714,4.1,4.21,4.2,4.354838709677419,1.0731707317073171,4.17,1
4.13,5.52,6.140350877192982,0.4827586206896552,6.02,4.99,3.84,3.9705882352941173,1.457142857142857,4.48,0
5.08,4.39,5.5102040816326525,1.588235294117647,4.88,4.48,4.64,6.038961038961038,0.9767441860465116,4.5,1
4.18,4.44,2.911051212938005,0.9555555555555556,3.83,3.94,4.41,6.5,0.9555555555555556,4.24,1
4.27,4.56,5.461165048543689,1.0238095238095237,6.38,4.1,5.14,5.091743119266055,0.7058823529411765,6.39,1
5.55,3.95,3.9705882352941178,1.588235294117647,3.7,4.16,4.2,25.081967213114755,1.0476190476190477,1.29,0
3.98,3.74,2.3142857142857145,0.7916666666666666,2.25,4.72,4.53,4.486404833836858,0.9545454545454546,3.91,0
4.38,3.81,4.8861646234676,1.4722222222222223,4.11,4.9,4.86,3.4081346423562406,1.0714285714285714,3.06,0
4.6,5.38,4.78125,0.72,5.03,4.13,4.91,7.9411764705882355,0.8333333333333334,7.94,1
3.65,3.61,3.0638297872340425,1.1842105263157894,2.44,3.5,4.85,5.051020408163265,0.5925925925925926,4.09,1
4.1,4.67,4.673590504451038,1.0952380952380953,5.82,4.94,5.24,6.127080181543117,1.0476190476190477,4.6,1
4.92,3.69,3.629032258064516,1.6875,3.86,4.23,4.29,4.2105263157894735,0.9545454545454546,2.48,1
4.91,4.01,4.157043879907621,1.4166666666666667,4.18,5.21,4.27,2.2916666666666665,1.1,2.7,1
4.15,4.76,3.3962264150943398,0.6415094339622641,4.98,4.43,4.13,3.3609958506224062,1.2820512820512822,3.56,1
4.09,5.6,6.333333333333333,0.4745762711864407,7.16,5.07,3.8,5.201401050788091,1.4857142857142858,4.2,0
5.15,4.39,4.390243902439025,1.6176470588235294,3.89,4.49,4.71,4.72027972027972,0.9545454545454546,5.6,0
4.25,4.45,3.510140405616225,0.9777777777777777,4.28,3.96,4.47,3.619302949061662,0.9347826086956522,3.39,0
4.24,4.52,6.666666666666667,1.0476190476190477,4.2,4.07,5.1,4.919614147909968,0.6923076923076923,5.36,1
5.48,3.96,3.2228116710875327,1.542857142857143,3.64,4.16,4.15,4.836852207293666,1.0714285714285714,2.91,0
5.02,3.7,1.875,1.542857142857143,2.49,4.18,5.58,3.522504892367906,0.40625,3.46,1
3.93,3.76,3.6585365853658534,0.7755102040816326,2.22,4.72,4.48,5.138662316476346,0.9772727272727273,4.66,0
4.33,3.79,2.405063291139241,1.4324324324324325,2.23,4.86,4.81,4.491362763915547,1.0952380952380953,4.67,0
4.6,5.34,4.931506849315069,0.74,4.85,4.1,4.9,0.0,0.8163265306122449,2.59,1
3.76,3.62,2.6751592356687897,1.2105263157894737,2.6,3.51,4.94,3.800383877159309,0.5818181818181818,4.39,0
3.76,3.62,3.8297872340425534,1.2105263157894737,3.77,3.51,4.94,0.0,0.5818181818181818,0.0,1
4.69,3.81,3.2586206896551726,1.394736842105263,2.97,4.31,4.91,3.5955056179775284,0.7450980392156863,3.59,0
4.13,4.65,2.987551867219917,1.119047619047619,3.8,4.92,5.26,3.2415254237288136,1.0232558139534884,3.86,1
4.92,3.68,2.448186528497409,1.71875,2.84,4.22,4.3,3.889716840536513,0.9333333333333333,5.34,1
4.93,3.98,3.3382789317507418,1.4444444444444444,4.34,5.16,4.31,2.6470588235294117,1.0731707317073171,4.06,1
4.14,4.73,4.720812182741117,0.660377358490566,5.17,4.4,4.12,3.522504892367906,1.25,2.84,0
4.08,5.63,1.8,0.4666666666666667,1.5,5.1,3.8,5.242718446601941,1.5142857142857142,4.14,0
5.42,3.92,3.6585365853658534,1.5,2.86,4.13,4.1,4.5,1.0952380952380953,5.05,1
5.21,3.67,3.3774834437086096,1.5714285714285714,2.11,4.14,5.76,4.202898550724638,0.4,4.6,1
3.93,3.77,5.973451327433628,0.76,2.94,4.73,4.48,3.1517509727626454,1.0,3.27,1
4.32,3.79,3.1556802244039273,1.394736842105263,2.1,4.85,4.79,2.3968042609853533,1.119047619047619,4.81,0
4.65,5.33,3.1517509727626463,0.76,3.36,4.1,4.94,4.854771784232365,0.8,2.14,1
4.64,3.8,4.630225080385852,1.358974358974359,3.02,4.3,4.86,4.919614147909968,0.7647058823529411,3.94,0
4.11,4.6,5.024271844660194,1.1428571428571428,3.38,4.86,5.23,8.46774193548387,1.0,2.37,0
4.98,3.68,3.482142857142857,1.75,1.74,4.22,4.36,3.555093555093555,0.9130434782608695,4.53,1
4.93,3.96,4.48207171314741,1.4722222222222223,3.65,5.13,4.31,3.033707865168539,1.0476190476190477,3.36,0
4.13,4.76,4.891304347826087,0.6481481481481481,3.45,4.44,4.12,3.6416184971098264,1.275,3.41,0
4.89,5.18,4.976958525345623,1.0227272727272727,5.38,4.08,4.63,2.608695652173913,1.1162790697674418,3.51,0
4.14,5.77,3.6160714285714284,0.3939393939393939,5.73,4.2,4.47,3.0282637954239564,0.9565217391304348,3.77,0
4.72,4.51,2.9916897506925206,0.9777777777777777,3.64,4.89,3.94,4.145873320537428,1.4324324324324325,4.87,0
5.12,3.81,5.259740259740259,1.542857142857143,4.11,5.45,3.96,2.604920405209841,1.5277777777777777,2.94,0
4.83,4.74,4.5,1.1428571428571428,3.68,4.28,3.78,4.05,1.358974358974359,3.74,0
4.29,4.81,5.200642054574639,0.7843137254901961,5.51,5.23,3.67,3.876923076923077,1.6,3.64,0
4.09,5.2,3.3230769230769233,0.6792452830188679,2.53,4.09,5.64,8.04635761589404,0.45901639344262296,7.54,1
4.16,4.15,4.205607476635514,1.069767441860465,4.16,5.1,4.47,4.758308157099698,1.5277777777777777,5.52,0
4.43,4.09,2.102803738317757,1.3,3.19,4.36,4.54,8.530805687203792,1.0714285714285714,8.44,1
4.57,4.67,4.728260869565217,1.0,5.4,3.97,3.78,2.093023255813953,0.78,3.09,1
4.57,4.67,4.139465875370919,1.0,3.88,3.97,3.78,4.981549815498155,0.78,4.32,0
3.54,4.9,4.780600461893764,0.6071428571428571,4.73,3.76,3.66,2.99412915851272,1.175,2.75,1
3.98,4.42,3.074901445466492,0.9565217391304348,3.58,4.96,3.65,4.218749999999999,1.78125,3.63,0
5.1,4.28,3.636363636363636,1.0714285714285714,3.13,4.1,4.76,4.310344827586206,0.6363636363636364,4.86,1
4.18,4.35,4.915254237288136,0.8936170212765957,4.59,4.6,3.8,9.473684210526315,1.325,5.38,0
4.89,5.19,4.955357142857142,1.0,4.23,4.1,4.63,5.579119086460033,1.1395348837209303,3.48,1
4.11,5.76,4.340836012861736,0.3880597014925373,4.17,4.21,4.43,5.166163141993957,0.9782608695652174,4.66,0
4.73,4.53,4.354838709677419,0.9565217391304348,4.71,4.91,3.97,3.134328358208955,1.4594594594594594,3.26,1
5.08,3.84,4.765506807866869,1.5,4.15,5.47,3.92,2.6865671641791047,1.5555555555555556,3.61,1
4.85,4.81,2.455661664392906,1.1162790697674418,4.65,4.35,3.81,3.116883116883117,1.3846153846153846,2.06,0
4.28,4.87,5.8561643835616435,0.7692307692307693,5.48,5.28,3.67,3.490304709141274,1.6285714285714286,2.36,0
4.15,5.02,4.172185430463577,0.7843137254901961,4.31,4.73,5.37,3.857142857142857,0.78,4.66,1
4.14,5.17,3.644859813084112,0.6981132075471698,4.52,4.07,5.68,7.048192771084337,0.45161290322580644,5.95,0
4.11,4.14,3.8166894664842683,1.0454545454545454,2.68,5.09,4.42,3.251445086705202,1.5555555555555556,3.66,1
4.44,4.09,3.8593481989708405,1.325,4.41,4.35,4.55,6.804123711340206,1.0465116279069768,4.23,0
4.52,4.67,6.010830324909747,1.0,5.35,3.98,3.75,2.25,0.7843137254901961,2.25,1
3.55,4.86,7.11340206185567,0.625,6.05,3.73,3.66,3.3962264150943398,1.146341463414634,3.5,1
3.96,4.45,2.137767220902613,0.9361702127659575,3.11,4.98,3.63,2.564102564102564,1.8125,2.68,1
4.22,4.57,4.0376266280752535,0.875,5.4,4.81,3.84,5.351351351351352,1.35,4.99,0
4.93,5.18,3.0427046263345194,1.0222222222222221,3.7,4.1,4.68,2.302325581395349,1.1136363636363635,3.51,0
4.09,5.74,3.695652173913043,0.38235294117647056,4.46,4.21,4.4,3.5889570552147236,1.0,4.37,1
4.78,4.48,3.592814371257485,0.9782608695652174,4.48,4.86,4.02,3.3987915407854983,1.4210526315789473,3.74,0
5.13,3.81,2.7972972972972974,1.5277777777777777,2.31,5.42,3.99,3.2335329341317363,1.5135135135135136,2.98,1
4.84,4.84,2.9850746268656714,1.0909090909090908,3.19,4.38,3.81,2.408759124087591,1.4102564102564104,2.36,0
4.26,4.91,4.117647058823529,0.7547169811320755,3.77,5.32,3.66,5.87467362924282,1.6571428571428573,3.23,1
4.13,4.96,4.406779661016949,0.8235294117647058,2.08,4.67,5.32,6.617647058823529,0.75,5.9,1
4.14,5.2,7.777777777777778,0.6851851851851852,4.98,4.11,5.66,6.754563894523327,0.46774193548387094,7.7,0
4.1,4.11,4.012738853503184,1.0681818181818181,4.9,5.04,4.41,6.279069767441861,1.5135135135135136,4.04,1
4.41,4.07,3.2459016393442623,1.2926829268292683,3.28,4.34,4.52,3.272727272727273,1.069767441860465,4.31,0
4.49,4.64,1.6625615763546797,1.0,2.26,3.96,3.73,4.285714285714286,0.7843137254901961,5.56,1
3.61,4.88,5.5102040816326525,0.6428571428571429,4.47,3.76,3.72,3.4615384615384617,1.119047619047619,2.5,0
3.95,4.41,4.637404580152672,0.9574468085106383,4.78,4.93,3.63,4.165497896213183,1.7575757575757576,4.15,1
5.16,4.25,4.585987261146497,1.0952380952380953,3.56,4.08,4.81,4.063205417607223,0.625,3.69,1
5.16,4.25,4.701492537313433,1.0952380952380953,4.72,4.08,4.81,5.829383886255924,0.625,5.11,1
4.22,4.6,3.3432392273402667,0.875,2.66,4.84,3.84,5.172413793103448,1.35,2.93,1
4.11,5.73,5.981873111782477,0.39705882352941174,4.54,3.63,4.9,6.234939759036144,0.631578947368421,5.59,1
5.12,3.77,2.85,1.5555555555555556,1.99,4.62,5.34,10.8,0.7358490566037735,8.66,0
4.78,4.87,4.713216957605985,1.0666666666666667,4.29,3.8,3.74,6.385809312638581,1.1428571428571428,4.97,0
4.16,4.9,4.150485436893204,0.8431372549019608,3.59,3.99,4.87,4.14985590778098,0.603448275862069,2.29,1
5.36,3.99,4.123989218328841,1.4736842105263157,3.59,4.33,4.49,9.587628865979381,1.0930232558139534,7.42,1
5.32,3.68,2.803738317757009,1.6111111111111112,2.13,4.89,3.61,2.5677603423680457,1.7058823529411764,1.73,0
4.39,4.07,3.7078651685393256,1.2619047619047619,3.65,4.92,5.2,4.728260869565217,1.0,3.49,1
3.92,4.38,3.0,0.9787234042553191,4.62,4.2,4.42,4.5796460176991145,0.9787234042553191,4.84,1
4.88,4.03,3.5846372688477945,1.4473684210526316,4.3,4.12,5.6,1.978021978021978,0.4838709677419355,1.74,0
5.21,4.16,4.321192052980132,1.1428571428571428,4.34,5.0,4.46,5.958188153310104,1.4736842105263157,4.3,0
4.26,4.65,6.140350877192983,0.8775510204081632,5.54,3.96,3.78,6.136363636363637,0.7547169811320755,4.19,1
4.1,5.69,2.562277580071174,0.4117647058823529,2.54,3.62,4.89,4.750733137829912,0.6206896551724138,4.35,1
5.09,3.76,3.942598187311178,1.5405405405405406,4.25,4.59,5.3,5.474452554744525,0.7407407407407407,5.45,1
4.85,4.98,2.991329479768786,1.0434782608695652,2.8,3.92,3.82,7.875,1.1666666666666667,7.88,1
4.28,4.91,2.1176470588235294,0.7735849056603774,3.37,4.13,4.67,5.6884875846501135,1.1363636363636365,5.88,0
4.26,4.85,4.13265306122449,0.8627450980392157,4.36,3.95,4.97,3.5732009925558317,0.5932203389830508,4.22,1
5.35,3.98,2.9923273657289,1.5,3.06,4.32,4.48,5.066225165562914,1.0681818181818181,5.47,1
4.42,3.77,5.159235668789809,1.435897435897436,4.33,4.1,5.2,4.42019099590723,0.6727272727272727,5.67,0
4.15,4.08,7.64872521246459,1.0909090909090908,4.72,4.54,4.63,4.573170731707317,1.0444444444444445,4.53,1
4.39,4.04,2.973568281938326,1.2857142857142858,2.9,4.88,5.18,9.74025974025974,0.9787234042553191,2.29,1
3.97,4.36,5.170212765957447,1.0,5.09,4.19,4.46,5.323475046210721,0.9583333333333334,5.51,0
4.84,4.05,4.751552795031055,1.4102564102564104,4.05,4.14,5.55,3.328767123287671,0.5,2.28,1
4.41,4.61,4.186046511627906,0.8979591836734694,3.33,3.93,3.94,3.333333333333333,0.7407407407407407,2.31,1
4.18,5.69,4.157973174366617,0.4264705882352941,5.35,3.64,4.96,3.375,0.6101694915254238,3.38,1
4.75,4.47,2.535211267605634,0.9787234042553191,3.45,4.85,3.87,6.675191815856778,1.3095238095238095,5.49,0
4.75,4.47,5.1923076923076925,0.9787234042553191,5.34,4.85,3.87,5.625,1.3095238095238095,4.91,0
5.13,3.77,6.406779661016949,1.5675675675675675,4.15,4.59,5.34,5.209003215434083,0.7272727272727273,4.11,0
4.84,4.96,5.720338983050847,1.065217391304348,4.61,3.91,3.83,3.617021276595745,1.1395348837209303,2.79,0
4.26,4.81,6.954545454545454,0.8823529411764706,6.95,3.92,4.96,4.593967517401392,0.5833333333333334,5.2,1
5.39,3.97,3.9705882352941173,1.5263157894736843,2.8,4.3,4.53,7.524115755627009,1.0444444444444445,7.86,0
5.31,3.74,4.699367088607595,1.5945945945945945,3.78,4.93,3.64,3.67704280155642,1.6857142857142857,3.54,0
4.4,3.78,4.238227146814404,1.4,3.83,4.11,5.16,6.768292682926829,0.6909090909090909,5.97,0
3.99,4.39,3.319672131147541,0.9791666666666666,3.71,4.22,4.47,2.273936170212766,0.9791666666666666,3.65,1
5.2,4.25,3.056603773584906,1.1162790697674418,2.93,5.08,4.45,6.7421602787456445,1.5,4.91,0
4.43,4.6,4.099378881987577,0.9183673469387755,5.32,3.92,3.96,5.625,0.7272727272727273,4.5,0
5.1,4.45,1.6822429906542056,1.5263157894736843,3.38,4.19,4.09,4.423963133640553,1.1363636363636365,4.18,1
4.31,4.53,4.724409448818897,1.0666666666666667,4.05,4.89,4.04,5.823529411764706,1.4615384615384615,4.87,0
4.26,4.78,5.5479452054794525,0.9019607843137255,4.4,3.9,4.95,8.283582089552239,0.5737704918032787,5.91,1
5.28,3.74,1.9433198380566803,1.5526315789473684,2.37,4.92,3.62,4.419642857142857,1.7142857142857142,2.78,0
4.61,5.3,4.342762063227953,0.7454545454545455,4.71,4.83,5.19,5.338983050847458,0.9583333333333334,5.56,0
4.54,4.66,5.820895522388059,1.0,5.25,4.72,4.46,2.8549848942598186,0.9583333333333334,3.69,0
4.14,4.68,2.4609375,1.1333333333333333,3.35,4.4,4.0,2.958904109589041,1.3095238095238095,3.28,0
3.98,4.36,1.5221987315010572,1.0,2.87,4.2,4.46,4.849137931034482,0.9591836734693877,4.59,1
4.13,5.58,6.850393700787401,0.484375,6.04,4.39,4.58,5.099540581929556,0.9,5.66,1
5.1,4.44,3.9366515837104075,1.5526315789473684,5.19,4.19,4.09,3.077975376196991,1.1111111111111112,2.63,1
4.18,4.44,3.9004815409309788,0.94,4.35,4.19,5.67,4.346590909090909,0.4411764705882353,3.86,1
4.79,4.98,4.911717495987159,1.0425531914893618,3.93,3.97,4.34,4.488778054862843,1.0208333333333333,4.31,1
4.31,4.53,3.6305732484076434,1.0434782608695652,4.19,4.89,4.04,4.846153846153846,1.4871794871794872,3.93,0
5.37,3.98,4.3238434163701065,1.4871794871794872,4.09,3.91,4.97,4.21875,0.5645161290322581,4.06,1
4.13,5.14,7.191283292978209,0.7090909090909091,5.03,4.29,4.79,3.0,0.9215686274509803,1.64,1
5.26,3.76,4.90521327014218,1.5128205128205128,3.12,4.29,4.91,6.7185069984447905,0.7777777777777778,5.99,0
3.89,3.92,1.9285714285714286,0.7321428571428571,1.93,4.81,3.83,4.245283018867924,1.3571428571428572,3.14,0
4.38,3.8,2.408759124087591,1.3658536585365855,2.39,5.09,3.8,3.84928716904277,1.5263157894736843,3.9,1
4.59,5.28,5.3478260869565215,0.7321428571428571,6.15,4.81,5.16,5.588235294117647,0.9791666666666666,3.96,1
3.95,3.78,2.625,1.1627906976744187,2.63,5.18,4.28,4.078549848942598,1.0909090909090908,4.43,1
4.52,4.68,2.0345744680851063,0.9791666666666666,2.44,4.75,4.43,3.812405446293495,0.9791666666666666,4.29,1
4.1,4.67,3.2942898975109802,1.108695652173913,3.92,4.4,3.97,3.693570451436389,1.3333333333333333,4.33,1
4.92,3.61,3.534743202416918,1.7428571428571429,4.01,3.65,4.97,3.1742738589211617,0.6,4.31,0
4.15,5.53,7.472324723247232,0.5,7.13,4.35,4.59,5.294117647058823,0.8823529411764706,4.99,1
5.11,4.42,3.286516853932584,1.5789473684210527,3.57,4.17,4.11,3.103448275862069,1.0869565217391304,4.6,0
4.21,4.43,3.633540372670807,0.96,4.64,4.18,5.7,3.778625954198473,0.43478260869565216,4.46,0
4.8,4.98,2.9467939972714867,1.0638297872340425,4.39,3.98,4.36,2.1951219512195124,1.0,4.06,1
4.32,4.59,11.091549295774648,1.0212765957446808,7.53,4.94,4.05,9.0,1.5128205128205128,4.55,0
5.39,3.97,4.331550802139037,1.5128205128205128,3.26,3.9,4.99,2.756324900133156,0.5555555555555556,2.86,1
4.14,5.12,8.1203007518797,0.7272727272727273,4.91,4.27,4.79,4.076655052264808,0.9038461538461539,3.44,1
5.26,3.81,2.734806629834254,1.475,2.83,4.34,4.92,5.625,0.7962962962962963,5.36,1
3.87,3.93,4.925373134328358,0.7192982456140351,5.17,4.81,3.81,4.329896907216495,1.380952380952381,2.91,1
4.41,3.78,2.083333333333333,1.3902439024390243,2.16,5.05,3.84,2.4545454545454546,1.4871794871794872,2.14,1
4.59,5.27,4.629349470499244,0.75,3.69,4.8,5.16,3.932038834951456,0.9591836734693877,3.86,0
3.94,3.74,4.124386252045826,1.186046511627907,2.99,5.13,4.27,2.1774193548387095,1.0666666666666667,3.32,0
4.52,4.65,5.6679389312977095,1.0,5.0,4.71,4.44,3.506493506493506,0.9591836734693877,4.5,0
4.1,4.65,2.6751592356687897,1.1304347826086956,3.5,4.38,3.97,3.7179487179487176,1.302325581395349,3.31,1
4.91,3.64,3.1259044862518093,1.6944444444444444,1.84,3.67,4.96,6.377952755905511,0.6166666666666667,6.12,0
4.15,5.51,4.362244897959183,0.515625,2.72,4.34,4.6,3.183279742765273,0.8653846153846154,3.0,1
5.09,4.41,4.844720496894411,1.5384615384615385,4.16,4.16,4.1,5.935828877005347,1.108695652173913,4.71,1
4.2,4.45,4.81283422459893,0.9411764705882353,5.68,4.21,5.67,4.9787234042553195,0.4492753623188406,4.38,1
4.81,4.96,4.182444061962134,1.0851063829787233,3.65,3.97,4.36,4.691943127962085,0.98,4.81,0
4.29,4.63,6.780821917808219,1.0,5.91,4.97,4.03,3.9520958083832336,1.5384615384615385,4.59,1
5.37,3.94,4.291907514450867,1.5384615384615385,3.58,3.87,4.98,72.0,0.546875,4.7,1
4.19,5.15,15.000000000000002,0.7454545454545455,15.75,4.31,4.83,3.96551724137931,0.8867924528301887,4.18,1
3.86,3.91,4.390243902439025,0.7368421052631579,2.63,4.78,3.8,5.31055900621118,1.3488372093023255,3.09,1
4.42,3.75,3.122448979591837,1.4146341463414633,2.04,5.01,3.86,2.6392961876832843,1.45,1.94,0
4.56,5.23,5.4,0.7368421052631579,5.45,4.77,5.11,5.7,0.9795918367346939,10.5,0
3.93,3.81,5.645756457564575,1.1590909090909092,3.87,5.18,4.26,5.454545454545454,1.0888888888888888,5.04,1
4.51,4.75,5.932475884244373,0.9795918367346939,4.64,4.81,4.42,8.00711743772242,0.9795918367346939,1.35,1
4.11,4.65,5.4500818330605565,1.1521739130434783,5.69,4.38,3.98,3.2278481012658222,1.2727272727272727,3.42,1
4.88,3.7,3.6391912908242605,1.6486486486486487,3.77,3.73,4.93,6.081081081081081,0.6333333333333333,4.68,1
4.79,5.08,3.729281767955801,1.0,3.21,4.27,4.86,2.8333333333333335,0.7678571428571429,3.5,1
4.21,4.42,4.151785714285714,0.9607843137254902,3.61,4.82,5.01,3.20109439124487,1.0625,2.72,1
4.21,5.1,5.767511177347243,0.7636363636363637,5.45,4.99,3.83,2.7565084226646244,1.475,4.22,1
4.53,5.24,4.714285714285714,0.7241379310344828,3.93,4.28,4.84,5.454545454545454,0.8703703703703703,5.79,1
3.94,3.81,2.593220338983051,1.1818181818181819,2.59,4.78,4.4,2.4324324324324325,0.96,3.2,0
3.94,3.81,0.0,1.1818181818181819,1.44,4.78,4.4,5.1923076923076925,0.96,5.34,1
4.48,4.71,4.006849315068493,1.0,5.11,4.34,4.6,2.273936170212766,0.8490566037735849,4.02,1
4.8,5.05,9.375,1.0204081632653061,2.85,4.25,4.87,2.3076923076923075,0.7543859649122807,3.74,0
4.16,5.49,1.7880794701986755,0.53125,1.65,3.91,3.9,2.9104477611940296,0.7543859649122807,3.23,0
4.23,4.43,5.294117647058823,0.9803921568627451,4.58,4.82,5.02,5.558194774346793,1.0408163265306123,4.97,0
4.28,4.6,4.628571428571429,1.0208333333333333,3.84,4.03,4.38,2.6557377049180326,1.0,3.56,0
4.2,5.08,5.263157894736842,0.7818181818181819,5.84,4.97,3.83,4.411764705882352,1.4390243902439024,4.21,0
4.54,5.24,3.7384615384615385,0.7413793103448276,4.63,4.28,4.85,4.470198675496689,0.8545454545454545,4.24,0
3.87,3.76,6.113207547169812,1.1777777777777778,4.96,4.7,4.32,2.3968042609853533,0.9607843137254902,3.65,0
4.49,4.72,5.029940119760479,1.0204081632653061,5.79,4.34,4.62,6.233108108108108,0.8333333333333334,4.88,0
4.76,3.85,6.942148760330578,1.3181818181818181,5.17,4.37,3.98,2.4029126213592233,1.2444444444444445,2.65,1
4.18,4.66,2.618181818181818,1.1956521739130435,3.35,5.38,3.98,2.7848101265822787,1.525,3.04,0
4.89,3.68,3.574007220216606,1.6756756756756757,3.54,5.2,3.75,4.214501510574018,1.525,3.63,1
4.94,4.02,4.354838709677419,1.5,3.88,4.16,4.11,4.421553090332805,1.0851063829787233,3.96,0
3.84,4.96,3.75,0.5384615384615384,4.3,4.18,5.66,3.5454545454545454,0.44285714285714284,3.55,1
4.15,5.51,5.294117647058823,0.5230769230769231,5.84,3.94,3.89,9.782608695652174,0.7719298245614035,3.21,1
5.09,4.41,6.233108108108108,1.5897435897435896,4.99,5.16,4.27,3.6315789473684212,1.0425531914893618,3.12,0
5.09,4.41,1.7419354838709677,1.5897435897435896,2.5,5.16,4.27,4.582484725050916,1.0425531914893618,4.34,1
